Date,Open,High,Low,Close
1346,117.1,117.88,116.46,109.49
1347,117.15,117.5,116.77,109.24
1350,117.34,117.67,117.19,108.46
1351,117.44,117.47,116.01,108.21
1352,116.25,116.51,115.84,108.21
1353,116.09,116.17,114.76,108.74
1354,115.27,115.52,113.61,110.03
1357,112.47,112.69,111.41,110.95
1358,112.3,112.39,110.94,109.65
1359,112.38,112.39,111.25,109.85
1360,111.91,112.38,111.46,110.16
1361,112.15,112.3,111.56,109.35
1364,111.62,111.76,110.72,108.86
1365,110.77,111.96,110.12,108.71
1366,111.5,111.54,110.39,108.79
1367,110.59,111.31,110.54,108.13
1368,110.76,111.06,110.24,108.08
1371,110.99,111.32,110.76,108.93
1372,110.93,111.13,109.33,108.03
1373,109.9,110.06,109.4,109.13
1374,109.52,109.61,108.91,108.98
1375,109.05,109.32,108.28,108.64
1378,108.48,109.04,108.24,109.27
1379,108.89,110.2,108.68,109.44
1380,108.8,109.78,108.71,109.11
1381,109.62,110.25,109.21,109.16
1382,109.85,110.05,109.27,109.61
1385,108.8,110.6,108.78,109.38
1386,110.37,110.43,109.43,108.68
1387,109.54,109.69,108.84,108.2
1388,108.96,109.82,108.83,108.21
1389,109.51,109.87,109.04,107.34
1392,109.01,109.05,108.29,107.39
1393,108.46,108.64,108.16,107.16
1394,108.23,108.41,107.81,108.38
1395,108.22,108.95,107.96,108.04
1396,108.78,110.24,108.61,107.83
1399,109.74,111.47,109.71,107.64
1400,110.89,110.93,109.42,107.58
1401,109.65,110.05,109.48,107.45
1402,109.85,110.31,109.74,107.63
1403,110.17,110.42,109.05,107.8
1406,109.5,109.64,107.88,107.55
1407,108.86,109.13,108.44,107.38
1408,108.7,109.2,108.48,107.42
1409,108.77,108.88,108.04,107.44
1410,108.09,108.56,107.88,107.02
1413,108.37,109.74,108.23,106.99
1414,108.93,109.11,107.9,107.35
1415,108.06,109.39,107.61,106.91
1416,109.1,109.18,108.57,106.24
1417,108.94,109.37,108.63,106.18
1420,108.81,109.52,108.79,106.24
1421,109.3,110.03,109.25,106.19
1422,109.41,109.77,108.84,106.82
1423,109.15,109.3,108.89,106.61
1424,109.19,109.7,109.12,106.26
1427,109.78,110.01,109.05,106.26
1428,109.4,109.81,108.55,106.29
1429,108.67,108.82,108.03,106.8
1430,108.25,108.47,107.89,107.23
1431,108.24,108.42,107.34,106.81
1434,107.8,107.85,107.07,106.89
1435,107.38,107.51,106.82,106.04
1436,107.17,108.71,107.06,106.68
1437,108.39,108.52,107.86,106.3
1438,108.03,108.09,107.63,105.67
1441,108.29,108.29,107.4,106.2
1442,107.65,107.86,107.4,105.94
1443,107.57,107.83,107.2,105.53
1444,107.39,108.08,107.33,105.58
1445,107.59,108,107.49,105.5
1448,107.78,107.98,107.25,105.46
1449,107.54,107.6,107.26,105.78
1450,107.35,107.57,107.09,105.49
1452,107.24,107.56,106.9,105.73
1455,107.26,107.42,106.79,105.6
1456,107.02,107.15,106.85,105.32
1457,106.92,107.7,106.73,105.36
1459,107.31,107.52,106.84,105.37
1462,107,107.32,106.01,105.45
1463,106.25,106.41,106.07,105.63
1464,106.21,106.45,105.94,106.63
1465,106.25,106.27,106.06,106.97
1466,106.18,108.17,106.11,109.07
1469,106.65,106.79,106.29,108.27
1470,106.59,106.68,106.1,108.19
1471,106.31,106.36,105.91,108.97
1472,106.25,106.47,105.94,109.5
1473,106.28,107,105.72,109.16
1476,106.68,107.49,106.43,109
1477,107.29,107.89,106.81,110.1
1478,106.88,107.28,106.64,110.12
1479,106.87,107,105.85,111.07
1480,106.1,106.88,105.73,112.14
1483,106.43,106.73,105.8,111.29
1484,106.3,106.4,105.49,111.44
1485,105.67,106.53,105.42,110.89
1486,106.2,106.42,105.58,110.85
1487,105.94,106.13,105.52,110.78
1490,105.71,105.77,105.38,110.37
1491,105.58,105.82,105.29,108.79
1492,105.47,105.65,105.28,108.19
1493,105.4,106.04,105.38,106.85
1494,105.77,106.79,105.36,106.71
1497,105.91,105.98,105.51,106.75
1498,105.75,105.89,105.3,106.71
1499,105.6,105.7,105.16,106.35
1500,105.35,105.55,105.16,106.12
1501,105.34,105.62,105.18,106.03
1504,105.44,105.57,105.36,105.52
1505,105.46,106.01,105.43,105.76
1506,105.63,107.07,105.5,104.26
1507,106.67,107.4,106.33,103.64
1508,106.96,109.31,106.83,104.49
1511,108.9,109.36,108.09,105.13
1512,108.3,108.75,108.05,105.7
1513,108.24,109.12,108.04,105.28
1514,108.97,109.81,108.73,106.27
1515,109.52,109.7,108.9,106.31
1518,108.99,109.42,108.86,105.43
1519,109.01,110.44,108.87,106.66
1520,110.07,110.51,110,108.67
1521,110.04,111.16,110.02,108.12
1522,111.07,112.28,110.11,107.84
1525,112.17,112.3,111.11,108.41
1526,111.29,111.61,110.22,108.83
1527,111.44,111.52,110.69,109.38
1528,110.89,111.07,110.46,109.41
1529,110.84,111.4,110.58,108.88
1532,110.69,111.06,109.27,108.69
1533,110.37,110.37,108.57,109.49
1534,108.82,108.96,108.02,110.06
1535,108.19,108.36,106.47,109.86
1536,106.85,107.31,106.57,110.48
1539,106.87,107.64,106.67,110.25
1540,106.82,106.97,106.47,109.37
1541,106.7,106.94,106.03,108.75
1542,106.38,106.46,105.75,109.86
1543,106.12,106.25,105.55,112.3
1546,105.62,105.93,105.28,113.91
1547,105.55,106.2,105.39,112.96
1548,105.74,105.92,103.48,112.89
1549,104.21,104.48,103.48,114.65
1550,103.67,104.96,103.66,114.26
1553,104.39,105.44,104.14,114.34
1554,105.11,107.13,104.94,114.23
1555,105.48,106.15,104.92,112.9
1556,105.29,106.44,105.16,112.62
1557,106.28,106.77,105.98,112.31
1560,106.3,106.45,105.19,112.93
1561,105.49,107.01,105.05,111.77
1562,106.66,109,106.65,111.7
1563,108.67,109.24,108.04,110.92
1564,108.15,108.88,107.54,110.23
1567,107.72,108.68,107.63,109.48
1568,108.36,108.87,107.68,110.49
1569,108.83,109.75,108.6,110.01
1570,109.46,109.92,109.14,111.04
1571,109.4,109.8,108.63,111.14
1574,109.05,109.31,108.31,109.61
1575,108.69,109.88,108.37,109.68
1576,109.48,110.21,108.75,110.31
1577,110.06,110.97,109.56,109.21
1578,109.91,110.63,109.79,110.12
1581,110.42,110.7,109.81,111.04
1582,110.25,110.61,109.23,109.44
1583,109.37,109.58,108.3,109.97
1584,108.75,109.92,108.63,109.52
1585,109.88,112.48,109.65,108.8
1588,112.28,114.15,112.18,108.93
1589,113.91,113.95,112.86,109.05
1590,112.97,113.49,112.43,108.49
1591,112.96,114.69,112.84,107.08
1592,114.64,114.97,113.95,107.56
1595,114.18,114.64,113.06,107.91
1596,114.32,114.71,113.39,108.22
1597,114.19,114.27,112.46,108.82
1598,112.85,113.89,112.4,108.4
1599,112.6,113.05,111.75,108.3
1602,112.16,113.04,112.09,109.13
1603,112.93,113.32,111.64,109.45
1604,111.77,111.99,111.23,108.64
1605,111.73,112.15,110.72,108.91
1606,110.92,111.09,109.98,108.16
1609,110.3,110.41,109.03,108.23
1610,109.44,110.74,109.19,108.57
1611,110.47,110.91,109.82,109.14
1612,110.01,111.53,109.78,109.8
1613,111.05,111.76,110.36,108.67
1616,110.92,111.03,109.48,108.21
1617,109.61,110.12,109.47,108.47
1618,109.7,110.58,108.63,109.76
1619,110.32,110.54,109.15,109.73
1620,109.22,110.47,109.15,110.16
1623,110.41,111.45,110.05,109.91
1624,111,111.37,109.29,110.89
1625,109.45,110.22,109.21,111.69
1626,109.96,110.2,108.88,112.02
1627,109.53,109.72,108.54,111.33
1630,108.61,108.93,108.22,110.8
1631,108.96,109.38,108.36,110.66
1632,109.06,109.2,108.42,111.06
1633,108.47,108.49,107.01,111.72
1634,107.09,107.97,107.04,110.47
1637,107.45,108.3,107.42,110.69
1638,107.92,108.74,107.76,111.33
1639,108.24,109.57,108.16,110.84
1640,108.8,108.87,107.82,110.8
1641,108.41,109.33,108.05,110.69
1644,108.33,109.17,108.24,110.44
1645,109.14,109.69,108.84,109.84
1646,109.46,109.5,108.18,109.37
1647,108.62,109.14,108.38,109.38
1648,108.9,108.93,107.94,109.1
1651,107.86,108.4,107.55,109.82
1652,108.22,109.39,108.18,109.58
1653,108.59,109.44,108.38,110.07
1654,109.15,109.96,109.01,109.63
1655,109.81,110.02,108.55,109.66
1658,108.77,108.82,108.08,109.9
1659,108.24,108.8,108.09,109.11
1660,108.4,110.29,108.35,109.4
1661,109.77,109.93,109.26,109.48
1662,109.73,110.25,109.62,110.46
1665,110.15,110.17,109.42,110.16
1666,109.89,111.17,109.6,109.36
1667,110.87,111.88,110.79,109.36
1668,111.7,112.46,111.47,109.51
1669,112.02,112.19,111.08,109.63
1672,111.06,111.38,110.56,110.02
1673,110.81,111.13,110.4,109.66
1674,110.66,111.72,110.52,110
1675,111.08,111.82,110.81,109.59
1676,111.73,111.87,109.94,109.79
1679,110.38,110.89,110.12,109.86
1680,110.68,111.45,110.4,109.75
1681,111.31,111.43,110.61,110.64
1682,110.82,111.22,110.45,110.78
1683,110.79,112.07,110.47,110.59
1686,110.44,110.98,110.35,111.25
1687,110.43,110.59,109.81,111.35
1688,109.85,110.15,109.28,110.89
1689,109.38,109.59,109.06,110.08
1690,109.37,109.73,108.99,110.51
1693,109.13,109.88,109.1,110.83
1694,109.81,110.03,109.36,111.22
1695,109.62,110.47,109.43,111.27
1696,110.09,110.28,109.27,111.13
1697,109.64,109.75,109.04,109.5
1700,109.62,110.41,109.54,109.31
1701,109.88,110.2,108.73,109.81
1702,109.1,109.71,108.95,109.78
1703,109.39,109.62,109.22,109.62
1704,109.48,110.68,109.11,109.3
1707,110.56,110.6,109.94,109.25
1708,110.19,110.22,109.23,108.33
1709,109.35,109.78,109.04,108.32
1710,109.35,110,109.15,107.55
1711,109.5,110.28,109.2,107.23
1714,109.45,110.33,109.3,106.72
1715,110.01,110.12,109.36,106.93
1716,109.65,110.37,109.31,106.54
1717,110.04,110.06,109.47,106.25
1718,109.58,110.23,109.35,105.79
1721,109.92,110.13,109.69,106.43
1722,109.83,110.17,109.58,106.03
1723,109.73,110.73,109.59,106.22
1724,110.63,110.91,110.26,106.03
1725,110.8,110.86,110.29,105.5
1728,110.5,111.38,110.49,105.51
1729,111.26,111.69,111.13,105.65
1730,111.34,111.38,110.65,107.01
1731,110.9,111.23,109.8,106.55
1732,110.09,110.57,109.8,105.62
1735,110.64,111.18,110.5,105.24
1736,110.81,111.32,110.67,105.36
1737,111.21,111.45,111.01,104.05
1738,111.27,111.42,110.96,104.22
1739,111.11,111.24,109.3,103.2
1742,109.49,109.58,109.12,103.13
1743,109.33,110.07,109.31,103.38
1744,109.66,110.19,109.39,102.83
1745,109.79,109.83,109.14,102.39
1746,109.63,109.68,108.79,102.57
1749,109.23,109.57,109.13,102.85
1750,109.24,109.43,108.25,103
1751,108.36,108.66,108.11,102.66
1752,108.31,108.38,107.34,103.18
1753,107.55,107.74,107.17,101.95
1756,107.25,107.37,106.21,103.11
1757,106.7,106.98,106.4,102.86
1758,106.93,107.14,106.24,103.86
1759,106.59,106.95,105.9,104.63
1760,106.24,106.36,105.76,105.06
1763,105.83,106.56,105.74,104.69
1764,106.42,106.75,105.98,105.55
1765,106.02,106.89,105.93,104.23
1766,106.22,106.47,105.71,104.61
1767,106.01,106.57,105.5,104.15
1770,105.49,105.77,105.25,104.15
1771,105.52,105.92,105.46,104.39
1772,105.66,107.28,105.62,104.22
1773,106.98,107.04,106.53,103.61
1774,106.54,106.78,105.32,103.57
1777,105.65,105.65,105.15,103.03
1778,105.38,105.65,105.19,103.04
1779,105.36,105.52,103.79,103.74
1780,104.04,104.41,103.63,103.11
1781,104.22,104.36,102.73,102.56
1784,103.16,103.37,102.98,102.81
1785,103.12,103.67,102.87,104.44
1786,103.4,103.7,102.55,104.11
1787,102.85,103.03,102.35,104.92
1788,102.38,103.4,102.12,104.89
1791,102.62,103.12,102.5,104.17
1792,102.88,103.34,102.43,103.37
1793,103.01,103.01,102.51,102.39
1794,102.66,103.38,101.83,102.43
1795,103.18,103.59,101.93,101.98
1798,102.06,103.36,101.89,102.21
1799,103.13,103.33,102.39,102.21
1800,102.85,104.97,102.76,102.78
1801,103.85,104.97,103.85,103.37
1802,104.63,106.17,104.59,102.59
1805,105.53,105.59,104.52,102.64
1806,104.71,105.78,104.59,104
1807,105.56,105.73,103.96,103.13
1808,104.21,104.97,103.44,102.84
1809,104.6,104.7,104.04,103.28
1812,104.05,104.48,103.88,103.6
1813,104.16,104.66,103.7,103.63
1814,104.4,104.49,103.9,103.68
1815,104.23,104.26,103.53,104.48
1816,103.61,103.78,103.44,104.04
1819,103.72,104.08,102.7,104.82
1820,103.03,103.33,102.82,105.81
1821,103.03,104.26,103.02,105.54
1822,103.75,104.2,102.85,105.83
1823,103.12,103.13,102.31,105.75
1826,102.62,103.45,102.33,105.07
1827,102.85,104.77,102.44,104.45
1828,104.45,104.98,103.74,105.35
1829,104.1,105.16,103.88,105.52
1830,104.9,105.11,103.84,105.66
1833,104.77,104.83,104.07,105.42
1834,104.2,104.28,103.1,104.14
1835,103.36,103.53,102.15,104.94
1836,102.4,102.8,102.23,105.36
1837,102.41,103.19,101.78,105.22
1840,102,102.27,101.67,104.57
1841,102.22,102.97,102.14,104.36
1842,102.17,102.95,102.01,104.75
1843,102.81,103.57,102.47,105.25
1844,103.39,103.9,102.55,104.79
1847,102.81,102.99,102.52,105.11
1848,102.66,104.32,102.48,104.54
1849,103.98,104.07,102.76,104
1850,103.12,103.51,102.35,104.07
1851,102.8,103.72,102.71,104.08
1854,103.66,103.78,103.34,104.88
1855,103.62,104.07,103.49,104.53
1856,103.65,104.06,103.34,104.17
1857,103.69,104.72,103.61,104.52
1858,104.46,104.6,103.51,104.73
1861,104.57,105.03,104.05,105.16
1862,104.86,105.93,104.76,105.53
1863,105.79,105.96,105.3,105.95
1864,105.53,106.85,105.34,106.38
1865,105.81,105.88,105.49,106.36
1868,105.45,105.57,104.64,107.14
1869,105.07,105.36,104.28,107.49
1870,104.42,105.7,104.39,107.53
1871,105.35,105.78,105.16,107.05
1872,105.56,105.87,105.16,107.55
1875,105.75,105.79,105.39,108.26
1876,105.43,105.59,103.8,108.24
1877,104.15,105.08,104.1,108.62
1878,104.92,105.57,104.6,108.63
1879,105.37,105.57,105.01,108.32
1882,105.25,105.27,104.08,107.82
1883,104.56,104.76,104.11,107.7
1884,104.34,105.14,104.34,107.31
1885,104.76,105.36,104.71,108.26
1886,105.25,105.56,104.32,107.74
1889,104.74,105.35,104.51,107.34
1890,105.1,105.17,104.33,106.82
1891,104.53,104.74,103.64,106.9
1892,104.02,104.32,103.68,106.94
1893,104.07,104.28,103.7,106.02
1896,103.93,105.18,103.72,105.76
1897,104.87,105.01,104.14,106.07
1898,104.54,104.67,103.89,105.91
1899,104.16,104.86,104.1,106.13
1900,104.51,105.04,104.49,104.76
1903,104.74,105.49,104.64,105.14
1904,105.17,105.68,104.85,104.94
1905,105.52,106.17,105.26,104.52
1906,105.94,106.57,105.89,104.48
1907,106.39,106.5,106.25,105.01
1910,106.32,107.34,106.32,105.65
1911,107.15,107.6,106.94,105.53
1912,107.47,107.68,107.1,105.82
1913,107.55,107.57,106.63,106.82
1914,107.06,107.77,106.72,107.31
1917,107.66,108.4,107.57,106.92
1918,108.3,108.88,108.06,107.42
1919,108.25,108.76,107.85,107.05
1920,108.66,108.77,108.09,107.62
1921,108.63,108.85,108.06,108.15
1924,108.28,108.51,107.62,107.67
1925,107.83,108.47,107.49,107.64
1926,107.71,107.82,107.13,107.59
1927,107.32,108.41,107.24,107.93
1928,108.25,108.52,107.45,107.98
1931,107.63,108.05,107.26,107.97
1932,107.35,107.5,106.7,108.48
1933,106.83,107.47,106.58,108.58
1934,106.89,107.41,106.67,108.21
1935,106.93,106.95,105.73,107.62
1938,105.53,106.05,105.46,106.9
1939,105.74,106.15,105.55,106.6
1940,106.06,106.38,105.67,107.22
1941,105.9,106.27,105.51,107.39
1942,106.11,106.14,104.59,108.68
1945,105.05,105.41,104.89,109.5
1946,105.13,105.33,104.85,109.39
1947,104.97,105,104.19,109.14
1948,104.53,104.67,104.22,108.9
1949,104.5,105.09,104.44,108.53
1952,105.08,105.68,105.07,109.31
1953,105.66,105.95,105.37,108.29
1954,105.55,105.93,104.9,108.81
1955,105.78,106.91,105.68,108.93
1956,106.83,107.42,106.65,108.97
1959,107.27,107.77,106.68,109.29
1960,106.93,107.53,106.54,109.85
1961,107.41,107.77,106.73,110.4
1962,107.02,107.67,106.93,110.74
1963,107.6,108.28,107.33,111.76
1966,108.17,108.29,107.54,111.58
1967,107.66,107.78,107.23,111.64
1968,107.61,107.87,107.25,112.17
1969,107.6,108.26,107.6,112
1970,107.92,108.07,107.72,112.33
1973,107.97,108.15,107.73,111.7
1974,107.96,108.57,107.69,110.86
1975,108.47,108.84,108.12,111.9
1976,108.57,108.77,108.09,112.24
1977,108.22,108.27,107.49,112.21
1980,107.69,107.83,106.7,111.91
1981,106.88,107.02,106.49,112.76
1982,106.62,107.37,106.51,112.8
1983,107.21,107.76,107.07,110.32
1984,107.43,108.69,107.31,111.3
1987,108.64,109.66,108.43,111.43
1988,109.51,109.59,109.06,112.46
1989,109.41,109.7,109.13,112.39
1990,109.15,109.39,108.64,112.15
1991,108.89,109.06,108.49,112.44
1994,108.9,109.59,108.59,112.34
1995,109.29,109.48,108.13,111.39
1996,108.28,109.12,108.28,111.12
1997,108.82,108.98,108.41,111.21
1998,108.92,109.38,108.87,111.86
2001,109.19,109.43,109.12,112.16
2002,109.23,110.07,109.19,111.84
2003,109.86,110.62,109.71,110.59
2004,110.42,110.98,109.98,109.69
2005,110.76,111.8,110.59,109.36
2008,111.77,111.88,111.31,109.28
2009,111.57,112.11,111.43,109.59
2010,111.66,112.27,111.45,109.77
2011,112.18,112.32,111.49,110.51
2012,112.01,112.55,111.78,110.47
2015,112.41,112.41,111.66,109.71
2016,111.71,111.84,110.74,109.92
2017,110.88,112.24,110.86,110.22
2018,111.88,112.37,111.63,110.04
2019,112.25,112.39,111.73,110.16
2022,112.27,112.35,111.48,110.67
2023,111.92,112.97,111.82,111.23
2024,112.75,113.7,112.43,110.61
2025,112.81,112.84,109.89,109.84
2026,110.31,111.44,110.31,109.81
2029,111.38,111.97,111.28,109.16
2030,111.4,112.61,111.4,109.61
2031,112.47,112.78,112.14,110.04
2032,112.4,112.85,111.97,110.5
2033,112.14,112.75,111.95,109.65
2036,112.63,112.76,111.72,110.35
2037,112.35,112.36,111.11,110.65
2038,111.38,111.93,110.96,110.28
2039,111.13,111.57,110.73,110.68
2040,111.2,112.19,111.11,111.31
2043,112.21,112.6,111.54,111.48
2044,112.14,112.22,111.65,111.95
2045,111.85,111.88,110.39,111.27
2046,110.6,110.71,109.56,111.63
2047,109.7,109.93,109.3,112.46
2050,109.43,109.79,109.19,112.16
2051,109.29,109.65,109.03,113.22
2052,109.6,110.07,109.38,112.99
2053,109.76,110.66,109.73,113.13
2054,110.52,110.8,110.29,113.46
2057,110.43,110.53,109.4,114.15
2058,109.72,110.16,109.6,114.29
2059,109.93,110.72,109.86,113.81
2060,110.21,110.42,109.74,113.23
2061,110.05,110.36,109.35,113.8
2064,110.18,110.69,109.82,114.12
2065,110.66,111.6,110.46,114.49
2066,111.24,111.76,110.38,114.32
2067,110.62,110.92,109.6,114.42
2068,109.83,110.04,109.21,114.06
2071,109.74,109.8,108.77,114.93
2072,109.15,109.82,109.11,115.66
2073,109.6,110.28,109.4,115.32
2074,110.03,110.59,109.97,115.31
2075,110.52,110.72,109.48,115.88
2078,109.2,110.39,109.13,115.36
2079,110.33,111.03,110.11,114.99
2080,110.64,110.8,109.87,115.88
2081,110.31,110.7,110.16,115.41
2082,110.67,111.46,110.45,115.65
2085,111.5,111.67,111.15,116.52
2086,111.49,112,111.11,116.63
2087,111.98,112.01,110.97,116.88
2088,111.26,111.8,111.03,117.26
2089,111.64,112.5,111.21,118.3
2092,112.43,112.58,112.07,117.72
2093,112.18,113.5,112.16,117.32
2094,113.24,113.42,112.86,117.55
2095,113.01,113.2,112.65,118.06
2096,113.1,113.67,112.9,118
2099,113.48,114.34,113.42,118.75
2100,114.13,114.38,113.99,118.9
2101,114.31,114.38,113.57,119.17
2102,113.82,114.16,113.01,118.79
2103,113.22,114,113.22,119.08
2106,113.76,114.29,113.53,119.02
2107,114.1,114.61,113.8,118.73
2108,114.51,114.73,114.24,118.73
2109,114.31,115.07,114.19,118.92
2110,114.44,114.88,113.83,119.59
2113,114.05,114.96,113.74,118.89
2114,114.95,115.92,114.89,119.73
2115,115.65,115.97,115.23,119.8
2116,115.33,115.76,115.24,120.5
2117,115.29,115.97,114.96,120.58
2120,115.88,115.94,115.04,120.91
2121,115.38,115.72,114.59,120.76
2122,114.98,115.93,114.88,121.07
2123,115.89,116.21,114.83,120.3
2124,115.4,115.69,115.07,120.64
2127,115.7,116.65,115.52,119.8
2128,116.55,116.76,116.4,120.04
2129,116.65,116.97,116.53,117.52
2130,116.89,117.39,116.77,116.4
2131,117.27,118.33,117.2,115.65
2134,118.31,118.37,117.44,116.18
2135,117.71,117.96,117.07,117.12
2136,117.31,117.73,116.84,117.34
2137,117.54,118.24,117.39,116.66
2138,118.07,118.17,117.63,116.21
2141,118.05,118.9,117.84,116.36
2142,118.72,119.4,118.71,117.42
2143,118.91,119.56,118.79,117.77
2144,119.16,119.27,118.46,117.78
2145,118.8,119.38,118.67,117.74
2148,119.18,119.43,118.54,117.84
2149,119.03,119.48,118.64,116.21
2150,118.74,119.03,118.19,116.18
2151,118.72,118.96,118.53,116.06
2152,118.91,119.69,118.91,114.43
2155,119.74,119.93,118.34,114.56
2156,118.88,119.73,118.78,114.45
2157,119.7,119.84,119.25,114.2
2158,119.78,120.68,119.66,114.55
2159,120.51,121.21,120.19,114.15
2162,121.15,121.39,120.7,115.11
2163,120.93,121.27,120.73,115.41
2164,120.75,121.16,120.55,115.22
2165,121.06,121.07,119.96,115.5
2166,120.31,120.74,120.3,115.27
2169,120.83,121.04,119.5,114.54
2170,119.79,120.45,119.66,114.87
2171,120.03,120.19,116.7,115.79
2172,117.53,117.68,115.83,116.47
2173,116.43,116.5,115.61,117.29
2176,115.6,116.57,115.49,117.6
2177,116.21,117.29,115.95,117.21
2178,117.13,117.52,116.76,118.04
2179,117.38,117.63,116.41,118.58
2180,116.65,116.87,116.12,118.91
2183,116.45,116.57,115.98,118.99
2184,116.39,117.45,116.38,117.74
2185,117.43,117.94,116.97,118.51
2186,117.76,117.97,117.69,118.83
2187,117.79,118.15,117.08,117.84
2190,117.68,118.03,117.55,117.73
2191,117.85,117.87,115.99,117.42
2192,116.23,116.41,115.59,117.85
2193,116.17,116.45,115.75,117.66
2194,116.08,116.28,114.21,118.02
2197,114.57,114.72,113.75,118.31
2198,114.55,114.78,114.1,118.79
2199,114.46,114.88,113.9,118.44
2200,114.19,114.58,113.44,117.05
2201,114.56,114.78,114.12,116.89
2204,114.07,115.16,113.77,116.22
2205,115.12,115.87,114.6,115.75
2206,115.42,115.87,114.81,115.98
2207,115.21,115.56,114.94,115.91
2208,115.48,115.66,114.94,116.38
2211,115.17,115.28,114.14,117.62
2212,114.55,114.91,114.32,117.79
2213,114.86,115.97,114.64,117.75
2214,115.8,116.55,115.45,118.18
2215,116.43,117.41,116.11,119.02
2218,117.25,117.8,117.01,118.73
2219,117.61,117.77,116.68,117.6
2220,117.25,118.16,117.05,117.41
2221,118.06,118.63,117.86,116.89
2222,118.55,119.38,118.31,115.91
2225,118.87,119.1,118.47,116.37
2226,119,119.17,117.61,117.07
2227,117.74,118.75,117.54,117.06
2228,118.51,118.9,118.26,117.87
2229,118.8,118.91,116.89,117.45
2232,117.76,118.24,117.49,116.71
2233,117.75,117.78,117.11,117.94
2234,117.43,118.1,116.74,117.81
2235,117.84,118.24,117.51,117.3
2236,117.65,118.86,117.34,117.7
2239,118.29,118.31,117.9,117.74
2240,118.29,118.99,118.26,117.53
2241,118.75,118.89,118.3,117.35
2242,118.44,118.48,116.77,117.78
2243,117.03,117.15,116.42,118.28
2246,117.04,117.11,115.7,118.32
2247,116.22,116.47,115.68,118.34
2248,115.74,116.31,115.44,118.48
2249,115.97,116.41,115.77,118.54
2250,115.89,116.79,115.54,118.67
2253,116.38,117.68,116.04,117.76
2254,117.62,118.03,117.33,117.02
2255,117.81,118.02,117.32,117.27
2256,117.74,118.41,117.07,117.43
2257,118.22,119.11,117.97,116.55
2260,118.88,119.19,118.68,114.73
2261,118.74,118.77,117.24,114.85
2262,117.62,117.77,117.11,114.81
2263,117.41,117.88,116.76,114.17
2264,116.88,116.97,115.7,113.81
2267,116.03,116.51,115.51,113.58
2268,116.36,117.34,116.23,113.39
2269,117.06,117.38,116.56,113.63
2270,117.03,117.94,116.73,113.48
2271,117.87,118.49,117.39,112.57
2274,117.55,117.65,116.4,111.75
2275,116.7,118.02,116.24,111.03
2276,117.93,118.21,117.47,110.6
2277,117.81,117.93,117.13,110.69
2278,117.32,118.13,117.19,110
2281,117.75,118.78,117.56,110.44
2282,117.76,117.94,117.21,109.66
2283,117.51,117.75,116.67,111.18
2284,117.35,117.96,117.24,110.77
2285,117.82,118.38,117.4,111.68
2288,118.17,118.69,117.85,111.42
2289,118.31,118.89,118.16,112.07
2290,118.33,118.6,117.81,112.85
2291,118.48,118.83,118.29,111.66
2292,118.5,118.72,118.42,112.63
2295,118.53,118.57,117.52,112.39
2296,117.75,118.2,116.99,112.14
2297,116.99,117.91,116.75,112.56
2298,117.28,117.85,117.27,112.55
2299,117.43,117.75,116.53,111.72
2302,115.69,115.95,114.22,112.17
2303,114.73,114.99,114.31,113.21
2304,114.85,115.36,114.6,113.37
2305,114.81,115.1,113.8,114.06
2306,114.15,114.5,113.64,113.95
2309,113.64,113.83,112.33,114.44
2310,113.58,114,113.07,115.3
2311,113.41,113.84,112.89,114.95
2312,113.63,114.16,113.26,114.83
2313,113.48,113.99,112.26,115.17
2316,111.9,112.17,110.99,115.47
2317,111.75,111.93,110.88,114.88
2318,111.05,111.25,110.1,114.8
2319,110.58,111.48,110.09,116.12
2320,110.72,110.72,109.32,116.55
2323,109.62,110.57,109.33,116.21
2324,110.49,110.84,109.64,116.26
2325,109.67,111.33,108.99,116.42
2326,111.18,111.23,110.33,115.03
2327,110.76,112.18,110.43,114.43
2330,111.76,112.92,111.27,114.73
2331,111.43,112.07,110.94,114.89
2332,112.16,112.94,111.63,115.67
2333,112.89,112.94,111.64,115.1
2334,111.66,112.77,111.49,114.01
2337,112.64,112.7,112.16,114.2
2338,112.42,112.81,111.62,114.27
2339,112.07,112.69,111.45,115.45
2340,112.58,113.35,112.38,115.38
2341,112.61,112.92,111.32,116.1
2344,111.67,112.27,111.44,117.1
2345,112.18,113.51,112.06,117.28
2346,113.18,113.68,112.91,116.85
2347,113.36,114.67,113.35,117.03
2348,114.05,114.32,113.55,116.16
2351,114.08,114.53,113.95,116.61
2352,114.43,115.43,114.25,117.16
2353,115.29,115.37,114.47,116.34
2354,114.93,115.17,114.64,115.76
2355,114.84,115.19,114.55,114.65
2358,115.21,115.75,115.15,114.62
2359,115.46,115.62,114.61,114.63
2360,114.89,115.2,114.37,114.65
2361,114.79,116.27,114.66,114.95
2362,116.12,116.58,115.77,114.42
2365,116.47,116.54,116.09,115.21
2366,116.24,116.68,115.86,115.34
2367,116.29,116.48,116.04,115.33
2368,116.43,116.6,114.86,115.22
2369,115.03,115.21,114.2,116.29
2372,114.31,114.94,114.1,116.61
2373,114.74,114.92,114.37,116.07
2374,114.94,115.77,114.58,115.82
2375,115.65,115.69,114.89,116.01
2376,115.13,115.28,113.82,115.79
2379,113.85,114.34,113.45,115.94
2380,114.22,114.67,113.9,116.5
2381,114.28,115.69,114.17,116.38
